"LAname","densityZ","simd2012score","SFI","DZ_CODE","DZ_NAME"
"Aberdeen City",0.50835734636815,4.980903637,-1.05598075884672,"S01000068",NA
"Aberdeen City",0.451514883104476,33.98622585,0.111497145945522,"S01000069",NA
"Aberdeen City",1.00582461231972,25.27049538,-0.356723462472477,"S01000070",NA
"Aberdeen City",1.41114625966859,37.42571077,0.629584986951232,"S01000071",NA
"Aberdeen City",-0.983046316353332,15.03469061,0.231521840993787,"S01000072",NA
"Aberdeen City",-0.0843670899131616,2.770818387,0.377861615923316,"S01000073",NA
"Aberdeen City",2.24402584020601,48.04169534,0.687983056442323,"S01000074",NA
"Aberdeen City",0.756415608120986,6.614784808,0.130729795252679,"S01000075",NA
"Aberdeen City",0.133762033034983,3.97155787,-0.775037419796481,"S01000076",NA
"Aberdeen City",0.717587544207658,4.292794582,0.0312159883773463,"S01000077",NA
"Aberdeen City",2.25984443764935,27.52628348,0.0178934119831611,"S01000078",NA
"Aberdeen City",0.960101570082692,3.899903994,0.266694043495158,"S01000079",NA
"Aberdeen City",0.263710616632712,6.568627467,1.12494021233152,"S01000080",NA
"Aberdeen City",-0.293974477969924,2.561128575,1.19163544307265,"S01000081",NA
"Aberdeen City",-0.832423217510721,37.62637445,1.35413745660838,"S01000082",NA
"Aberdeen City",0.676958442235307,2.410804646,1.5620139307956,"S01000083",NA
"Aberdeen City",-0.235851001679868,37.23561183,1.67743863639309,"S01000084",NA
"Aberdeen City",1.68184684303468,12.77741016,0.0360026706652399,"S01000085",NA
"Aberdeen City",0.526281130570254,4.714302907,0.921222337841802,"S01000086",NA
"Aberdeen City",-0.154777719708601,3.217629357,-1.26226458275846,"S01000087",NA
"Aberdeen City",2.10577265478466,4.760577768,1.33356740638481,"S01000088",NA
"Aberdeen City",-0.258638972546568,3.810834493,1.03168065983013,"S01000089",NA
"Aberdeen City",0.75141135831644,3.354059815,0.835406361474763,"S01000090",NA
"Aberdeen City",2.81101918738134,11.17481299,1.77399147443875,"S01000091",NA
"Aberdeen City",2.01820207879646,5.790779331,0.140692005952068,"S01000092",NA
"Aberdeen City",2.01761915624194,11.32246088,-0.91257553015032,"S01000093",NA
"Aberdeen City",1.68978507256551,7.124154204,0.168873956936405,"S01000094",NA
"Aberdeen City",1.60858593963082,2.627376093,-0.708700513940742,"S01000095",NA
"Aberdeen City",-0.365659520780964,27.77583079,-0.751038076493633,"S01000096",NA
"Aberdeen City",-0.238267502207368,2.552416655,1.29929034679187,"S01000097",NA
"Aberdeen City",-0.619269676566683,28.74312894,1.58438274293884,"S01000098",NA
"Aberdeen City",-0.50535701765213,3.125454083,0.631368113765071,"S01000099",NA
"Aberdeen City",0.453300372461513,20.32611131,-0.0538213124629418,"S01000100",NA
"Aberdeen City",-0.20708938025565,4.780190363,0.25252617868546,"S01000101",NA
"Aberdeen City",1.12214211377496,28.08497005,1.10909012143352,"S01000102",NA
"Aberdeen City",0.369478041608296,3.884623925,1.49830613103172,"S01000103",NA
"Aberdeen City",-0.329458955226298,3.310817817,0.962911807855538,"S01000104",NA
"Aberdeen City",-0.0104063896286214,5.592122456,1.7262254581082,"S01000105",NA
"Aberdeen City",0.650559523535168,2.42893802,2.66982720952193,"S01000106",NA
"Aberdeen City",0.909591911502919,18.30737036,1.33592480213992,"S01000107",NA
"Aberdeen City",-0.726636455127786,24.81869679,1.58952939085228,"S01000108",NA
"Aberdeen City",-0.0704270823148836,17.28781563,1.23100255357356,"S01000109",NA
"Aberdeen City",-0.277944295399959,12.26540066,0.72483555727223,"S01000110",NA
"Aberdeen City",0.609338488728115,3.714331762,-0.970030524045181,"S01000111",NA
"Aberdeen City",1.42182800648817,18.73920082,0.272162179444628,"S01000112",NA
"Aberdeen City",0.404369959006241,1.570144614,-0.0361978395466749,"S01000113",NA
"Aberdeen City",-0.401444543177665,24.81632307,0.87967039742779,"S01000114",NA
"Aberdeen City",-0.0785976970806387,21.99194531,0.310445772270018,"S01000115",NA
"Aberdeen City",3.1114497737238,4.151787126,0.642782166049963,"S01000116",NA
"Aberdeen City",0.308249371584536,6.258994702,-0.424513178555797,"S01000117",NA
"Aberdeen City",-0.257493980959208,17.05601938,-0.58956703783778,"S01000118",NA
"Aberdeen City",2.62832827524044,24.24062896,0.810263927451615,"S01000119",NA
"Aberdeen City",1.32691039559858,5.651193659,2.66606628355874,"S01000120",NA
"Aberdeen City",-0.432278531768683,14.20759123,0.934504957247462,"S01000121",NA
"Aberdeen City",1.14559530764891,27.46306668,0.493414601740648,"S01000122",NA
"Aberdeen City",-0.919904076413767,5.903685648,-0.756169532263376,"S01000123",NA
"Aberdeen City",5.08283717317063,9.572843165,1.65380548733457,"S01000124",NA
"Aberdeen City",0.765328917480294,21.64739102,1.37063880183122,"S01000125",NA
"Aberdeen City",1.00352042506247,30.62694067,0.820305749541339,"S01000126",NA
"Aberdeen City",0.416083099475944,1.628304568,-0.46651891910562,"S01000127",NA
"Aberdeen City",2.03301803222966,9.156332479,1.28302061242721,"S01000128",NA
"Aberdeen City",2.56595789889325,6.057598922,0.801556400951358,"S01000129",NA
"Aberdeen City",-0.119928933805007,16.77794237,-0.907629098630044,"S01000130",NA
"Aberdeen City",-0.00448929133528026,4.203215252,1.4086856500702,"S01000131",NA
"Aberdeen City",1.0208060446152,7.792361017,1.25981567343119,"S01000132",NA
"Aberdeen City",0.416516661630402,25.2163112,0.275366306148703,"S01000133",NA
"Aberdeen City",0.631052220411121,34.98375286,0.747169317875373,"S01000134",NA
"Aberdeen City",3.44518421868172,37.34694019,0.133498057288597,"S01000135",NA
"Aberdeen City",-0.452652308390633,33.16958987,1.26115185992247,"S01000136",NA
"Aberdeen City",0.381271494014942,14.23393035,1.52215251891314,"S01000137",NA
"Aberdeen City",0.493021899291042,10.77179951,4.42237954146686,"S01000138",NA
"Aberdeen City",0.395347855264164,20.70798247,1.95128011034805,"S01000139",NA
"Aberdeen City",0.215467292871513,21.34418581,1.68948899628181,"S01000140",NA
"Aberdeen City",-0.705897769128696,6.420280035,0.462249552731549,"S01000141",NA
"Aberdeen City",0.626189320965595,40.71670684,0.440744128405811,"S01000142",NA
"Aberdeen City",-0.269729534384639,2.58034424,0.27963167257684,"S01000143",NA
"Aberdeen City",2.53448379962592,9.271829663,1.49093380142435,"S01000144",NA
"Aberdeen City",0.131003425949425,36.36699306,0.537027132860379,"S01000145",NA
"Aberdeen City",2.72161183172356,27.34492939,-1.05949697289889,"S01000146",NA
"Aberdeen City",-0.0355721113342709,17.25697854,0.422323011233067,"S01000147",NA
"Aberdeen City",0.796441326058448,40.66723841,1.16047488269954,"S01000148",NA
"Aberdeen City",0.486257915306138,16.36695063,2.05927964543135,"S01000149",NA
"Aberdeen City",0.855620716428272,20.23472307,2.06743066647093,"S01000150",NA
"Aberdeen City",0.219342485673758,29.65026313,1.89713526782382,"S01000151",NA
"Aberdeen City",-0.448354783123298,12.23301067,0.870380395126597,"S01000152",NA
"Aberdeen City",0.257654152842656,19.01626658,-0.643314464614107,"S01000153",NA
"Aberdeen City",0.265533535672414,20.22190007,2.47747721167779,"S01000154",NA
"Aberdeen City",0.440889022449592,26.78949294,-0.672508992242657,"S01000155",NA
"Aberdeen City",1.98638693774722,23.7050064,2.17715025203272,"S01000156",NA
"Aberdeen City",0.474515231955502,43.20718677,-0.715392764140571,"S01000157",NA
"Aberdeen City",0.901702969079619,23.9800561,1.53454805600709,"S01000158",NA
"Aberdeen City",-0.125966240382358,3.906935844,0.57290741027006,"S01000159",NA
"Aberdeen City",0.754805402729095,17.98812453,0.675640834531297,"S01000160",NA
"Aberdeen City",1.31677949106628,2.805846111,1.83183354279329,"S01000161",NA
"Aberdeen City",0.415406104805823,18.09164377,3.54016711809305,"S01000162",NA
"Aberdeen City",-0.659051164542599,30.51573559,0.108852461527031,"S01000163",NA
"Aberdeen City",0.165673956203825,14.87847855,-0.815700405629365,"S01000164",NA
"Aberdeen City",0.445495597810202,36.85877606,0.523572309155558,"S01000165",NA
"Aberdeen City",0.912328085135023,5.850656018,0.0148535152374339,"S01000166",NA
"Aberdeen City",0.245169704240764,20.7468812,1.53323141807322,"S01000167",NA
"Aberdeen City",0.339436344857375,32.35716731,0.360287941392856,"S01000168",NA
"Aberdeen City",0.180931387406023,16.17583408,2.22630566829186,"S01000169",NA
"Aberdeen City",0.523166328950452,5.449384312,0.722975309955933,"S01000170",NA
"Aberdeen City",-0.015223276376429,5.93155383,1.20693738235444,"S01000171",NA
"Aberdeen City",0.752271727632806,8.834589426,0.910865468279583,"S01000172",NA
"Aberdeen City",1.09970071092504,25.07309224,0.477666424787167,"S01000173",NA
"Aberdeen City",-0.0129766391687561,3.287105913,0.627663459154587,"S01000174",NA
"Aberdeen City",0.802552838380627,18.3529128,-0.431262186747127,"S01000175",NA
"Aberdeen City",0.759767457590133,5.310095633,1.3434305060436,"S01000176",NA
"Aberdeen City",0.487138745852904,4.921496165,0.803383431606177,"S01000177",NA
"Aberdeen City",0.844607902124626,22.28438207,0.072603190692687,"S01000178",NA
"Aberdeen City",-0.631406504096027,55.05114288,0.702131403829472,"S01000179",NA
"Aberdeen City",0.507666837552891,25.30680992,0.399650441304246,"S01000180",NA
"Aberdeen City",-0.213814056754919,38.35986983,1.0917195867906,"S01000181",NA
"Aberdeen City",0.842723133649455,26.58799316,2.07615654172576,"S01000182",NA
"Aberdeen City",-0.196138279504347,24.89766502,0.43521663739711,"S01000183",NA
"Aberdeen City",0.404859011760363,7.742439715,0.0300817323230268,"S01000184",NA
"Aberdeen City",0.696000961207935,39.23953837,2.25131304436211,"S01000185",NA
"Aberdeen City",-0.0384146680965695,14.39623634,0.5753562715411,"S01000186",NA
"Aberdeen City",0.162125340209933,26.09366379,1.39898206658217,"S01000187",NA
"Aberdeen City",0.123693799356753,20.25696549,0.726851702631472,"S01000188",NA
"Aberdeen City",-0.33459307940151,41.5109303,1.26632691859858,"S01000189",NA
"Aberdeen City",0.247478500340919,29.68801822,1.47554999485947,"S01000190",NA
"Aberdeen City",0.0241705670608804,8.578184969,1.49951682879419,"S01000191",NA
"Aberdeen City",0.268508519021372,32.1405297,3.9325604819361,"S01000192",NA
"Aberdeen City",0.707077627599687,33.902489,-0.617950543052363,"S01000193",NA
"Aberdeen City",1.25957874246201,40.92284916,-0.115609038876551,"S01000194",NA
"Aberdeen City",0.140832281740411,41.01709116,0.588075397189198,"S01000195",NA
"Aberdeen City",0.0717301683133739,57.53781813,0.823603927280144,"S01000196",NA
"Aberdeen City",0.635242303661839,26.99678163,0.241772916844463,"S01000197",NA
"Aberdeen City",0.0335815329174028,53.92060327,0.953008967600911,"S01000198",NA
"Aberdeen City",1.18050950035992,44.74099158,1.57394183263801,"S01000199",NA
"Aberdeen City",0.0369042059276281,25.54236364,4.01669102995344,"S01000200",NA
"Aberdeen City",0.395773651464422,24.42153177,1.56291349827414,"S01000201",NA
"Aberdeen City",0.39376698792109,15.79214409,5.48903562193377,"S01000202",NA
"Aberdeen City",0.903237273154886,49.98667371,0.476909693886064,"S01000203",NA
"Aberdeen City",0.923749105822992,32.35348292,2.91335593698066,"S01000204",NA
"Aberdeen City",-0.162633326542419,17.32530973,2.62379267137081,"S01000205",NA
"Aberdeen City",0.695631989913113,18.67449732,0.284920852214208,"S01000206",NA
"Aberdeen City",-0.650878587501396,41.25838853,3.54903550612673,"S01000207",NA
"Aberdeen City",-0.0100203877089114,53.56427248,1.05532196442411,"S01000208",NA
"Aberdeen City",0.578675292110648,58.06699893,-0.211657853291608,"S01000209",NA
"Aberdeen City",0.530875322799078,51.94601896,1.04098622151613,"S01000210",NA
"Aberdeen City",0.285804234673243,38.78469549,0.176108362362646,"S01000211",NA
"Aberdeen City",0.735884435817067,25.68622275,1.56684765461789,"S01000212",NA
"Aberdeen City",0.536062858533547,30.21977393,1.14050970514658,"S01000213",NA
"Aberdeen City",0.731316557555227,15.18281736,2.6318818317799,"S01000214",NA
"Aberdeen City",-1.00216904419376,11.01362243,-0.106849814232572,"S01000215",NA
"Aberdeen City",-0.0192371433287992,8.142707256,2.92385818105931,"S01000216",NA
"Aberdeen City",0.81212601984304,45.1346255,0.416948197423955,"S01000217",NA
"Aberdeen City",0.289871124789279,19.67252478,0.175726101728133,"S01000218",NA
"Aberdeen City",3.88672608332736,41.27746594,2.18325253678611,"S01000219",NA
"Aberdeen City",-0.213554888085781,6.776535454,0.631217829003214,"S01000220",NA
"Aberdeen City",-0.639614440340347,29.1110365,2.09064167426305,"S01000221",NA
"Aberdeen City",0.185741996813806,15.05383171,1.05369579654408,"S01000222",NA
"Aberdeen City",-0.72480112851634,9.410168784,2.53819953161586,"S01000223",NA
"Aberdeen City",0.343096508166265,16.18238563,0.546713514329669,"S01000224",NA
"Aberdeen City",-0.638649878143554,9.631315077,1.71740504168444,"S01000225",NA
"Aberdeen City",-0.064109914613208,4.344371377,1.87929457598738,"S01000226",NA
"Aberdeen City",-0.542085827155726,4.009790836,0.523926017535221,"S01000227",NA
"Aberdeen City",-0.498145751713414,13.58723581,1.381154164017,"S01000228",NA
"Aberdeen City",-0.581032011708942,21.28184312,1.78909501773946,"S01000229",NA
"Aberdeen City",-0.749134725738861,13.0672033,1.49884462256165,"S01000230",NA
"Aberdeen City",0.139304082967908,2.784503191,0.690890026839208,"S01000231",NA
"Aberdeen City",0.078441034350751,18.58991242,1.36770084226954,"S01000232",NA
"Aberdeen City",0.455122471621239,15.98943841,4.00596449449677,"S01000233",NA
"Aberdeen City",-0.217555943217268,4.1834309,0.231192874386729,"S01000234",NA
"Aberdeen City",0.235377174573933,3.342331144,1.17462236509174,"S01000235",NA
"Aberdeen City",0.181843755381915,7.504985265,0.763143426047718,"S01000236",NA
"Aberdeen City",-0.676892647138132,5.99323382,3.12754016791644,"S01000237",NA
"Aberdeen City",0.317062128610498,2.150405558,0.317565145949006,"S01000238",NA
"Aberdeen City",-0.441152284253165,4.627709659,0.0955125508989908,"S01000239",NA
"Aberdeen City",-0.06330259762301,6.873363156,1.61740148423533,"S01000240",NA
"Aberdeen City",0.22249123133433,2.09877847,0.464497218214893,"S01000241",NA
"Aberdeen City",-0.831110717634284,5.36719815,1.20549849651569,"S01000242",NA
"Aberdeen City",0.290699279860955,2.014107593,2.61717122429857,"S01000243",NA
"Aberdeen City",-0.662687171367909,14.72003628,4.10716567633967,"S01000244",NA
"Aberdeen City",0.239456924850418,8.620714584,1.13226003711792,"S01000245",NA
"Aberdeen City",0.0498742626419294,4.679625831,0.668826610539562,"S01000246",NA
"Aberdeen City",0.399501509221805,3.21738721,-0.0671749559267666,"S01000247",NA
"Aberdeen City",0.214008683979824,3.765016786,0.56431479054128,"S01000248",NA
"Aberdeen City",-0.169588409137447,6.030744318,2.87643719224028,"S01000249",NA
"Aberdeen City",-0.454379099510895,5.482992279,1.63025194215792,"S01000250",NA
"Aberdeen City",0.559889727266082,2.987539261,2.0706158472676,"S01000251",NA
"Aberdeen City",0.777522139819671,4.377221549,1.45061823646428,"S01000252",NA
"Aberdeen City",0.811187920398506,3.295488087,0.796335770079769,"S01000253",NA
"Aberdeen City",-0.187110365409346,5.033619563,1.31691531017481,"S01000254",NA
"Aberdeen City",0.382161812713799,5.158298819,0.312807218735971,"S01000255",NA
"Aberdeen City",-0.991050592664052,9.447813291,1.56312300132691,"S01000256",NA
"Aberdeen City",-0.846996126358111,7.442695127,3.25716624861614,"S01000257",NA
"Aberdeen City",0.150066574504629,3.174335116,1.66268333246654,"S01000258",NA
"Aberdeen City",0.429707523941989,4.545030608,3.04754254120886,"S01000259",NA
"Aberdeen City",0.223730863276117,4.934791873,1.82594903719399,"S01000260",NA
"Aberdeen City",-0.342435976613527,4.674919301,0.542261083230141,"S01000261",NA
"Aberdeen City",-0.177009335087302,5.64007444,0.840004472663152,"S01000262",NA
"Aberdeen City",-0.99700590786543,15.2173296,4.53438114501582,"S01000263",NA
"Aberdeen City",0.676953206005923,14.43428575,3.36357511247587,"S01000264",NA
"Aberdeen City",0.602461115118129,14.88929727,1.07027881142301,"S01000265",NA
"Aberdeen City",-0.999115251502585,13.36487236,3.93623524768344,"S01000266",NA
"Aberdeen City",-0.587560086267276,14.2689618,4.38940450663293,"S01000267",NA
"Aberdeenshire",-0.968284224494927,18.18249381,0.484319628469252,"S01000268",NA
"Aberdeenshire",-1.00350753452053,8.625385469,0.584537152286036,"S01000269",NA
"Aberdeenshire",-1.00459016940827,11.90075447,0.144365916014189,"S01000270",NA
"Aberdeenshire",-1.00125832326997,17.2646523,3.45072165616907,"S01000271",NA
"Aberdeenshire",-1.00500372932023,9.395824761,3.83182115844273,"S01000272",NA
"Aberdeenshire",-1.00690740876088,13.88653391,2.0439578336439,"S01000273",NA
"Aberdeenshire",-0.236959483917181,13.03189219,0.483187924457656,"S01000274",NA
"Aberdeenshire",-0.629092803723433,6.782845716,1.79193732209614,"S01000275",NA
"Aberdeenshire",-0.186952897360461,5.056495958,0.87562463431561,"S01000276",NA
"Aberdeenshire",-0.514735494005043,10.25345219,0.804569842079168,"S01000277",NA
"Aberdeenshire",0.135086941228833,22.07619312,0.692502371849847,"S01000278",NA
"Aberdeenshire",-1.0036076499743,6.766812952,0.733394391872384,"S01000279",NA
"Aberdeenshire",-1.00695974771573,10.62849503,3.60940085165196,"S01000280",NA
"Aberdeenshire",-1.01014162452463,13.79355041,4.15976108151532,"S01000281",NA
"Aberdeenshire",-1.00816277042008,11.53828518,0.472847977181616,"S01000282",NA
"Aberdeenshire",-1.00971768818313,9.133573661,2.9974467356755,"S01000283",NA
"Aberdeenshire",-1.00533085161735,8.579433099,2.36876581853718,"S01000284",NA
"Aberdeenshire",-1.0096149977907,8.915215402,2.83205637488944,"S01000285",NA
"Aberdeenshire",-0.0739264538100859,9.625809532,1.76070289197695,"S01000286",NA
"Aberdeenshire",-0.291358197477573,4.785014032,2.11437944057341,"S01000287",NA
"Aberdeenshire",-0.11656773691052,4.608969569,2.4825925577415,"S01000288",NA
"Aberdeenshire",0.269328801800522,9.56690054,0.793497381335711,"S01000289",NA
"Aberdeenshire",0.597400033897585,20.48452613,0.837129383908148,"S01000290",NA
"Aberdeenshire",-0.404921428617259,4.470753627,1.12782699805875,"S01000291",NA
"Aberdeenshire",-0.115122627437604,6.492075796,0.377307746341446,"S01000292",NA
"Aberdeenshire",-0.108004806220056,10.625989,0.878397793129343,"S01000293",NA
"Aberdeenshire",0.59929985449729,3.214748306,2.86734356068043,"S01000294",NA
"Aberdeenshire",0.237916500095531,2.768048937,0.0314008062050862,"S01000295",NA
"Aberdeenshire",-0.554461451812119,2.641751528,0.865726239361081,"S01000296",NA
"Aberdeenshire",0.0473011007981573,7.654515184,0.515959753486894,"S01000297",NA
"Aberdeenshire",-0.638642166590426,3.765235442,3.63088703836535,"S01000298",NA
"Aberdeenshire",-1.01110032149642,7.634305479,3.04511747064929,"S01000299",NA
"Aberdeenshire",-1.0102382739651,8.344008645,2.16687773512063,"S01000300",NA
"Aberdeenshire",-1.01246679498679,6.955266281,0.264881726029191,"S01000301",NA
"Aberdeenshire",-1.01141729553439,10.22792388,3.67676544722291,"S01000302",NA
"Aberdeenshire",-1.01222157860093,10.39801212,1.55232846822013,"S01000303",NA
"Aberdeenshire",-0.115019906205469,5.117803281,3.43034353640773,"S01000304",NA
"Aberdeenshire",0.0923714478774509,9.922242222,0.746663610922048,"S01000305",NA
"Aberdeenshire",-1.00926885850932,8.021156635,0.414249198426005,"S01000306",NA
"Aberdeenshire",0.157900064654478,7.197496673,1.95567582783481,"S01000307",NA
"Aberdeenshire",-1.00508894043563,7.601351132,3.73707653321532,"S01000308",NA
"Aberdeenshire",-1.01112965384358,8.759072449,2.3698048854933,"S01000309",NA
"Aberdeenshire",-0.453543401377077,4.08374983,0.247278270964309,"S01000310",NA
"Aberdeenshire",-0.760986265918344,4.63894325,2.4388378442357,"S01000311",NA
"Aberdeenshire",-0.639290408912474,7.452177927,2.2496295472161,"S01000312",NA
"Aberdeenshire",-0.59443227446917,5.496864296,2.28406403466656,"S01000313",NA
"Aberdeenshire",0.535017822860762,5.880228112,1.15910275673796,"S01000314",NA
"Aberdeenshire",-0.500874496776788,2.943576405,1.98931804310651,"S01000315",NA
"Aberdeenshire",-0.585769446029219,12.12048759,1.47994519568142,"S01000316",NA
"Aberdeenshire",0.188674656519621,11.44495134,0.728316506104024,"S01000317",NA
"Aberdeenshire",-0.150022774174495,1.148215411,3.85671411553428,"S01000318",NA
"Aberdeenshire",-0.385582128601052,5.763424371,3.34098207846148,"S01000319",NA
"Aberdeenshire",0.105440295864164,3.808858361,0.70314383042413,"S01000320",NA
"Aberdeenshire",-0.979043647975182,6.099326164,3.68165306375636,"S01000321",NA
"Aberdeenshire",-0.147294309104438,2.526751282,0.615324688624178,"S01000322",NA
"Aberdeenshire",-0.0688800525297466,6.828936167,0.541669484487911,"S01000323",NA
"Aberdeenshire",-0.711250687777953,3.836545926,1.53008371839613,"S01000324",NA
"Aberdeenshire",-0.714452479122696,5.782986118,0.179629976310532,"S01000325",NA
"Aberdeenshire",-0.00490061928798322,9.544011642,1.63750362660368,"S01000326",NA
"Aberdeenshire",-0.207395665516101,3.505073598,1.59063061635306,"S01000327",NA
"Aberdeenshire",0.677630940113055,10.43028282,1.91157270906137,"S01000328",NA
"Aberdeenshire",-0.648857038984138,13.60971875,0.639946705363778,"S01000329",NA
"Aberdeenshire",-1.00218150456619,8.219800115,2.28414431986999,"S01000330",NA
"Aberdeenshire",-0.574718398003185,12.80288097,2.04738689620881,"S01000331",NA
"Aberdeenshire",-0.796291351798412,6.992793611,0.479166693524843,"S01000332",NA
"Aberdeenshire",-1.00495739142492,7.230364432,1.85377500806035,"S01000333",NA
"Aberdeenshire",-0.798428403987464,7.888070487,1.05101256339334,"S01000334",NA
"Aberdeenshire",-0.734986320349723,10.68105535,3.99450271795087,"S01000335",NA
"Aberdeenshire",-0.992499956210554,9.022476003,-0.127304877749382,"S01000336",NA
"Aberdeenshire",-1.00925765919055,7.512662511,2.41443843683038,"S01000337",NA
"Aberdeenshire",-1.00158820808956,11.23024007,3.94718180409407,"S01000338",NA
"Aberdeenshire",-0.576629612456946,4.647760262,2.70701799917089,"S01000339",NA
"Aberdeenshire",-1.00843039724134,7.59464994,2.90599218100059,"S01000340",NA
